ID,r_value,g_value,b_value,Y_value,Cb_value,Cr_value,H_value,S_value,V_value,L_value,A_value,B_value,Class
903,169.3622144,127.9198738,113.3932908,138.629279,113.7433628,149.9428552,7.605337175,86.46484187,169.3622144,145.6687933,142.1234136,142.2629485,0
625,181.1639719,139.1829341,110.0645052,148.4427326,106.3652755,151.3755185,12.30178617,102.8700584,181.1639719,155.8201981,140.1714213,149.8533819,0
66,154.9917641,118.3052604,98.65209883,127.0484857,111.9909671,147.9922954,10.30791711,93.80193943,154.9917641,134.4895058,139.5862115,144.3789851,1
888,151.6229135,108.6182094,89.1303996,119.2546788,111.0046029,151.1264542,9.153970663,107.5376834,151.6229135,126.4788063,142.6308042,145.7292362,0
1074,157.5042446,120.1822912,94.36613419,128.4100411,108.7893199,148.7926061,12.25522592,106.5213145,157.5042446,135.9559105,139.1523505,147.9593793,0
730,172.666441,130.896853,109.5500097,140.9718192,110.2818405,150.6529309,10.12874831,98.40046431,172.666441,147.7287677,141.3423293,145.9789772,0
858,151.3532384,116.5815342,98.64354616,124.9324759,113.1649058,146.8764355,10.18787322,92.3330271,151.3532384,132.1943041,139.1460726,143.3321084,0
737,187.2129825,128.7965614,92.99880702,142.2004211,100.2453333,160.1430877,11.35480702,130.4233684,187.2129825,150.1745263,146.5816842,156.5178246,0
1006,146.6806789,113.5446475,92.12193211,121.0002611,111.6950392,146.3409922,11.55874674,97.23472585,146.6806789,128.575718,138.0684073,144.932376,0
153,150.8558394,105.5209152,83.30481471,116.550393,109.2457187,152.5063869,9.797866367,117.096575,150.8558394,124.0058254,143.4012493,147.8245368,1
727,170.4543897,118.2983412,90.9597801,130.7876913,105.5753826,156.329351,10.245151,122.701635,170.4543897,138.4452272,145.3166187,151.4133606,0
780,153.6756498,110.9707749,104.3825608,122.9740089,117.4859265,149.9277758,3.960833633,85.93747754,153.6756498,129.4262786,144.1643311,138.5568332,0
1066,156.8771424,107.2296375,79.62342636,118.9482026,105.8451009,155.0922569,10.6823525,127.2109813,156.8771424,126.7185272,144.5230548,151.4152131,0
782,145.0279101,100.9341389,97.96630361,113.7605514,119.0224643,150.3122873,1.914908101,84.70336964,145.0279101,120.4029952,145.4986385,136.9771954,0
984,169.2314521,119.9651507,88.53424658,131.1259178,103.9765479,155.2207123,11.58136986,123.3566027,169.2314521,139.1571507,143.5452055,152.9606575,0
657,159.7588338,107.0267848,86.13337454,120.4236118,108.6695855,156.1015075,8.447718142,120.8858212,159.7588338,127.5452079,146.5913602,148.3531472,0
820,162.2250269,118.6330367,96.40148841,129.1407856,109.5359828,151.6446218,10.02194261,105.44499,162.2250269,136.6851312,142.1971766,147.0483351,0
690,149.7977843,106.5738776,83.48314869,116.877551,109.164898,151.5193003,10.18402332,117.3060058,149.7977843,124.3167347,142.3909038,147.9362099,0
146,132.0377971,86.27327536,57.84510145,96.72962319,106.0662029,153.2204058,11.27663768,144.9256812,132.0377971,104.5024928,143.7826087,152.1972174,1
145,130.235836,90.10010748,68.42729925,99.64348227,110.396745,149.8811608,10.52602487,122.3070782,130.235836,107.1010287,141.7406725,147.2035928,1
812,187.622124,139.2525785,123.0200045,151.8732291,111.7177831,153.538649,7.563130454,88.19301825,187.622124,158.5807548,144.2385243,143.9502437,0
680,170.50568,118.9949424,100.2205104,132.2640056,109.9365857,155.3146592,7.982570806,107.0831777,170.50568,139.2344382,145.8432151,146.4919857,0
1022,145.2934033,108.641979,88.35697151,117.3047976,111.6811094,148.005997,10.65907046,103.6509745,145.2934033,124.7193403,139.8622189,145.1605697,0
926,167.9214339,126.9017924,121.6642696,138.5570463,118.4445637,148.9521305,3.320596759,73.12944081,167.9214339,144.8408286,143.1979178,137.1686165,0
1037,132.7735426,95.22757848,85.50896861,105.3363229,116.7567265,147.5650224,6.208520179,92.86098655,132.7735426,112.0325112,141.970852,139.6973094,0
661,142.9491983,98.71338498,69.02179787,108.5635021,105.7009548,152.5516123,11.84993695,132.5766529,142.9491983,116.795172,142.364619,151.9747793,0
1042,150.6767935,97.02932772,71.30470747,110.1379155,106.1063318,156.9426982,9.708527598,138.3141826,150.6767935,118.1816815,147.1353587,151.9198376,0
1005,154.2058443,112.9432217,90.40429073,122.7162937,109.7625301,150.5150731,10.54096542,108.6953949,154.2058443,130.1777326,141.4065101,147.0347697,0
109,144.8007238,107.6404389,87.05580201,116.4066075,111.4363764,148.307845,10.66542143,104.4763017,144.8007238,123.8903806,140.0427271,145.4094093,1
1064,150.0817752,101.00634,78.20094563,113.1086396,108.3483774,154.4180099,9.331936385,123.2947561,150.0817752,120.6433484,145.0562003,148.8911455,0
843,180.9055668,136.1185044,117.463505,147.3942779,111.1185641,151.9376419,8.801994983,90.29536495,180.9055668,154.2533747,142.5628957,144.706188,0
1001,147.5686301,111.1745606,91.91882463,119.8495908,112.2239367,147.766537,10.32027372,98.4667919,147.5686301,127.265799,139.7575473,144.387495,0
77,152.9762611,119.4169139,101.6246291,127.4005935,113.4525223,146.2507418,10.26854599,88.09050445,152.9762611,134.8249258,138.5593472,142.8575668,1
1055,167.3691463,118.6524676,91.94173271,130.185879,106.423451,154.5836635,10.53944524,115.7779179,167.3691463,138.0803314,143.8301513,150.3362752,0
1090,153.5406851,106.5810102,77.62020368,117.3424545,105.6139286,153.8525872,11.37969345,127.8621541,153.5406851,125.4239276,143.3142681,151.7827384,0
738,172.6157858,127.1966173,99.32544045,137.6149401,106.4092319,153.0057082,11.36511628,109.3622269,172.6157858,145.3090204,142.0048626,150.0465821,0
836,173.0720266,120.1596513,103.6059181,134.103911,110.786214,155.8349581,7.120426654,102.9621516,173.0720266,141.3124211,146.6350499,145.4818213,0
1088,128.115903,91.60422282,67.57502246,99.79604672,109.8324349,148.2556155,11.83827493,124.4631626,128.115903,106.9950584,139.952381,147.827044,0
1087,146.6017578,104.9590772,77.7695688,114.3438616,107.3724252,151.0444933,11.95660533,121.9574293,146.6017578,121.918429,141.3257347,149.9772041,0
631,152.352773,106.748632,83.38299236,117.7357653,108.6164161,152.7557308,10.20064087,117.1080108,152.352773,125.3803796,143.2532906,148.4325857,0
121,147.0820276,102.5533012,79.61878934,113.2579349,109.0129235,152.1770457,9.809695996,117.4917638,147.0820276,121.0379001,143.1622472,148.155752,1
1093,160.254706,110.4292854,78.00916209,121.6598367,103.3873063,155.5792104,11.73996335,131.9333667,160.254706,129.9761786,144.017991,153.9653507,0
1069,136.4918167,91.63060556,66.29345336,102.1764321,107.7849427,152.5266776,10.69558101,132.7324059,136.4918167,109.8194763,143.3859247,149.9859247,0
149,115.580065,72.89404117,62.07172264,84.42643554,115.3904659,150.2537378,5.742795233,120.6799567,115.580065,90.58786566,144.9362947,142.1408451,1
762,180.8313381,133.0925018,103.8024551,144.0540037,105.311063,154.2752252,11.35324744,110.7365941,180.8313381,151.5173488,142.6514271,151.05693,0
942,125.5364478,85.38670729,67.62830061,95.37485895,112.3519522,149.5662379,9.090950124,118.6122771,125.5364478,102.3929136,142.4081471,145.0778605,0
852,192.9943538,146.9302005,128.306362,158.5882719,110.9059707,152.5708443,8.288000711,85.9494954,192.9943538,165.0757124,142.8463967,144.6104566,0
779,134.988949,94.41745602,87.44057285,105.7573297,117.6611412,148.8822733,4.338294993,92.18346865,134.988949,112.3439332,143.6752368,138.755751,0
886,125.0210341,82.41844888,70.14112808,93.75710928,114.6687427,150.3420682,6.506110458,114.2085781,125.0210341,100.3092832,144.3336075,142.56651,0
583,166.35513,124.4631014,98.28203332,134.0161918,107.8562977,151.0899891,11.51930562,107.1159116,166.35513,141.5404017,140.8859567,148.7241165,0
1068,158.1183121,110.0781613,85.10835582,121.6119847,107.4347725,154.0900716,10.14645948,119.2425793,158.1183121,129.2858472,144.0402438,149.567042,0
776,147.9512503,108.1826014,98.0693423,118.9113259,116.226308,148.7280941,6.13259088,87.80584156,147.9512503,125.9216222,142.4755201,139.9911746,0
1081,117.061089,73.21469677,56.13014608,84.38269146,112.0768039,151.3328907,8.355467021,133.9685702,117.061089,91.13811421,144.666888,146.0327579,0
1112,157.2259767,112.3990325,91.99017811,123.4901415,110.2205527,152.0975592,9.124532727,106.017738,157.2259767,131.0040314,143.0998314,146.3343839,0
778,167.1309369,126.4287573,118.9634027,137.7431685,117.3866298,148.9869876,4.60718933,75.10995446,167.1309369,144.4230644,142.7521145,138.2581327,0
764,179.6673211,126.1941956,102.3426801,139.4703031,107.0548534,156.7054853,8.978156829,109.2083078,179.6673211,146.9761934,145.8405326,149.261934,0
962,178.306757,126.4311317,96.80837186,138.5866633,104.4418973,156.3717941,10.78646064,117.5658286,178.306757,146.4917991,144.6074346,152.1851688,0
595,164.8145374,119.2510813,91.66188416,129.7440658,106.527851,153.0570208,11.18519886,116.1975947,164.8145374,137.3783099,142.4479903,150.2979745,0
627,175.6484696,123.3405327,86.95667153,134.8518617,100.9679343,157.1230953,12.22976017,129.7689148,175.6484696,143.2912416,144.1718564,155.976282,0
900,178.5508924,134.5472672,118.6020636,145.8848299,112.6030396,151.3194367,7.936837702,88.2163971,178.5508924,152.7275516,142.8563859,143.3768823,0
880,160.4638786,114.8525704,92.86412018,126.0144938,109.3250547,152.6122141,9.67622858,108.6016457,160.4638786,133.6328225,143.1193478,147.3271684,0
824,137.4331827,102.0303422,80.77985797,110.203357,111.41898,147.4796643,11.03615236,109.8450613,137.4331827,117.3802453,139.4344739,145.697224,0
718,149.2242157,92.98474569,79.44283047,108.2620555,111.7315696,157.2683849,5.85328537,120.6620372,149.2242157,115.4981558,149.4153727,145.458358,0
639,139.7476122,92.35571635,61.49811867,103.0199711,104.5976845,154.2283647,11.80636758,144.3670043,139.7476122,111.1947902,143.9568741,153.5768452,0
936,143.8020729,98.43609721,87.47891351,110.7847748,114.8504646,151.5884918,5.848534668,104.5804146,143.8020729,117.2070765,145.0348106,141.8130808,0
973,170.9595343,133.9067159,110.4032373,142.3073974,109.990487,148.4880023,11.60159023,91.85687917,170.9595343,149.820389,138.8883998,146.1493682,0
147,148.8101216,96.05233425,70.07304825,108.8750098,106.1188701,156.5224794,9.536053354,136.4748529,148.8101216,116.6896822,146.6360141,151.6304433,1
867,165.6368308,130.7940043,111.5858672,139.0171306,112.5276231,146.9978587,10.62655246,85.28522484,165.6368308,146.2252677,138.6072805,143.5850107,0
609,186.6497471,128.2150965,99.68956733,142.4666792,103.9134295,159.5564712,9.890016857,120.9959543,186.6497471,149.9962165,147.3078854,152.6881438,0
14,153.3035895,113.9163296,99.36501517,124.0371587,114.067998,148.9014156,8.006066734,93.05257836,153.3035895,131.1680991,141.6708797,142.3483316,1
850,180.8362961,134.8871993,117.4235025,146.6452488,111.5098165,152.4280717,8.090597558,89.71028771,180.8362961,153.6506033,143.2121082,144.2891411,0
663,189.8903417,137.8046083,107.9333852,149.9904584,104.2938827,156.5019613,10.90327597,111.3688023,189.8903417,157.4235078,144.239248,151.9287204,0
757,117.1121512,72.18597669,56.89809255,83.88184387,112.7811727,151.7428471,7.446132109,133.9607912,117.1121512,90.17590957,145.4411869,145.2608619,0
914,151.7354383,112.7699108,94.31017831,122.323997,112.1852155,149.0332838,9.592273403,98.47206538,151.7354383,129.6996285,140.8777117,144.3537147,0
684,152.5306839,98.55329308,71.06642326,111.5714787,105.1494172,157.2616908,9.701657071,136.6131161,152.5306839,119.6235079,146.866662,152.5079343,0
93,129.1598072,86.78968675,72.75980723,97.86698795,113.8286265,150.3668434,6.994120482,113.2432771,129.1598072,104.549012,143.8322892,143.2843373,1
876,177.7399192,116.0486658,96.4790439,132.2755744,107.8093094,160.4628882,7.182877574,117.509369,177.7399192,139.8465868,150.0498576,148.9029332,0
79,151.4927757,117.8958175,97.20076046,125.5794677,111.9634981,146.5011407,11.23193916,94.6365019,151.4927757,133.156654,138.2608365,144.5984791,1
1061,161.7544681,116.6950355,88.38099291,126.9635461,106.2395745,152.861844,11.44751773,116.4201418,161.7544681,135.0198582,142.1629787,150.6075177,0
662,160.1393902,116.3515856,85.20781075,125.9125115,105.0539411,152.4295911,12.33272153,121.9276027,160.1393902,133.8995615,141.3768737,151.9952075,0
994,154.2210934,111.0912757,95.53633191,122.2234975,112.9332299,150.8601008,7.845133773,98.73005041,154.2210934,129.3589763,143.0626599,143.4997286,0
67,138.445206,97.03650178,77.03319845,107.1391527,111.0209761,150.3955735,9.705590883,115.2170287,138.445206,114.5675944,142.2883805,146.199521,1
167,149.8995093,103.7700021,69.75677406,113.6893535,103.2291444,153.8536377,12.59163644,137.4232985,149.8995093,122.0401109,142.5195221,154.4638361,1
969,157.6006453,109.1295607,87.55510052,121.1773393,109.0323902,154.0202904,9.100521221,114.938136,157.6006453,128.6675974,144.6058575,147.8196823,0
584,144.2733183,87.25300226,67.79756208,102.0874944,108.6526411,158.1187359,7.247133183,136.3280361,144.2733183,109.6085779,149.4813544,149.2365688,0
1,152.8355765,113.5180667,93.1377047,122.9602201,111.1624345,149.3780415,10.16793741,100.4976464,152.8355765,130.674269,140.7442816,145.3971358,1
831,153.4509934,116.2139073,111.8993377,126.8192053,119.5529801,146.9874172,2.997350993,69.87350993,153.4509934,133.618543,142.0119205,136.0880795,0
648,170.3034569,129.1826104,101.7051614,138.3685722,107.310926,150.8322321,11.97481567,108.1846213,170.3034569,145.6726037,140.4162597,149.2772192,0
706,170.3493427,117.0536372,80.07274321,128.7672217,100.5337423,157.7137599,12.03961437,136.0995618,170.3493427,137.1829974,144.8171779,156.7020158,0
1045,174.3190892,127.7308435,101.5758356,138.6949599,107.0513376,153.4522625,10.54358134,108.531464,174.3190892,145.9824387,142.7700053,149.3285723,0
116,115.7949622,74.02737196,55.4115869,84.41326616,111.6387909,150.4369437,9.109319899,135.5669186,115.7949622,90.8900084,143.5672544,146.4486986,1
1098,172.2936218,122.6161843,95.08569823,134.3511661,105.8716493,155.1206519,10.67788705,117.3461647,172.2936218,141.9087384,144.035909,150.8488901,0
975,173.1887043,132.5652289,108.0532084,141.9338872,108.8897826,150.3392257,11.2315715,97.09908078,173.1887043,149.4156797,140.2465088,147.2874315,0
896,177.4909002,126.7563753,104.1719704,139.375,108.1687554,155.2215562,9.233271578,107.0374346,177.4909002,146.5676221,144.8090671,148.1365519,0
961,148.6555357,105.4253661,86.62635626,116.2134204,111.3021173,151.1768672,8.899188876,108.8180765,148.6555357,123.486253,142.9070894,145.4864637,0
171,155.8207776,115.7111179,90.5255164,124.8496355,108.6433779,150.1266707,11.37424058,108.8362697,155.8207776,132.4404617,140.4826853,148.1130012,1
809,136.7343821,99.5506156,78.21842225,108.2325581,111.0663475,148.373233,10.86867305,112.1427269,136.7343821,115.5139079,140.2195622,146.0932513,0
159,132.3840082,86.99634556,67.61438386,98.35009502,110.6611606,152.3131121,9.051015933,124.7539833,132.3840082,105.6716854,144.3701213,146.9698874,1
714,171.2019531,110.503125,78.08414063,124.97,101.5554688,161.0317969,10.36296875,140.1217188,171.2019531,133.3619531,148.6036719,155.9214844,0
6,151.3838008,97.84053296,78.87349229,111.6958626,109.4900421,156.3569425,7.590953717,125.8143058,151.3838008,119.1512623,147.7276297,148.0608696,1
644,160.0460131,109.5085658,81.9250157,121.4945735,105.6866087,155.5462373,10.52139205,125.7644632,160.0460131,129.4871289,144.9016952,151.5241726,0
82,169.0506928,123.845218,104.8109158,135.1941534,110.859412,152.1867185,8.584656979,98.44187225,169.0506928,142.4945928,143.1367016,145.3962487,1
1053,157.1057877,116.3804508,92.90202741,125.8918337,109.3835089,150.3078491,10.72805527,105.3081889,157.1057877,133.5061728,140.9061049,147.2319628,0
593,165.9770197,120.1547339,91.49913186,130.6127055,105.9554693,153.2515576,11.45020938,117.4329486,165.9770197,138.4010826,142.4325401,150.9257481,0
822,181.8432931,121.3167287,100.100445,137.0062665,107.198665,160.0126237,7.652256834,114.5559441,181.8432931,144.6418127,149.2222323,149.3860231,0
825,162.1279483,117.2852181,93.08053312,127.9578352,108.3504847,152.4169628,10.43610662,111.4482229,162.1279483,135.3319871,142.5819871,148.3760097,0
938,151.9121616,108.4510307,86.2833016,118.9437039,109.5949996,151.5712393,10.12509314,114.5351436,151.9121616,126.2344565,142.5557579,147.4404338,0
1040,152.6804983,113.0326087,97.01721676,123.0796573,113.2821327,149.1695493,8.660187242,97.34949222,152.6804983,129.9819898,141.5649794,143.2514281,0
708,137.8622104,96.32706326,73.7647748,106.1882973,109.7089951,150.6260739,10.5193309,122.1325176,137.8622104,113.4879589,142.0568211,147.6806821,0
656,155.8682939,105.3984236,74.20747521,116.9448258,103.9216883,155.7854055,11.37503178,134.697432,155.8682939,125.1164505,144.6158149,153.6275108,0
931,172.4495465,128.082673,100.0506921,138.1616229,106.4953699,152.4625298,11.58100239,108.6587112,172.4495465,145.9146539,141.5595227,150.0001909,0
165,152.0686863,112.4577085,93.72165567,122.1655669,111.9607079,149.3659268,9.209358128,101.084883,152.0686863,129.4436113,141.2306539,144.6520696,1
651,127.6077086,81.96937698,52.6969377,92.28352693,105.6684266,153.2386484,11.78194298,150.6589229,127.6077086,99.80781415,143.780887,152.8157339,0
1101,178.5298038,129.4771127,108.9037978,141.8049547,109.4450453,154.2399396,8.850980885,101.3260815,178.5298038,148.9906942,144.3142606,146.7629527,0
996,165.7302594,124.1847206,118.6530074,135.9608751,118.245439,149.2522092,3.510404789,73.41526511,165.7302594,142.5525228,143.3553307,137.3758552,0
916,161.0194655,113.690158,94.11955544,125.6250161,110.2261339,153.2994347,8.739110883,108.473789,161.0194655,132.8230759,144.2053193,146.3673391,0
935,154.3128024,109.3552603,93.43411077,120.9995668,112.434544,151.8210701,7.833634197,103.8653332,154.3128024,127.9440393,143.8189039,144.1075168,0
678,122.9866478,80.54029304,59.10132341,90.78955453,110.111249,150.9781401,9.950785773,134.3221671,122.9866478,98.02363228,143.237209,147.91067,0
616,134.8161379,91.89976006,70.87727717,102.3470186,110.2534435,151.1871501,9.782546876,124.413312,134.8161379,109.6959033,143.0650493,147.3358216,0
891,146.4843801,109.1048997,102.0453798,119.4889839,118.1588293,147.298586,4.319302861,83.87142387,146.4843801,125.3071358,142.057218,137.8842486,0
893,190.7509688,140.2223005,122.9374229,153.3806148,110.8423903,154.6951735,7.613264048,93.09476836,190.7509688,159.6988286,144.9936146,144.9306412,0
58,163.1997183,117.4162919,91.12952615,128.1340239,107.1440189,153.072282,10.96806142,114.0950888,163.1997183,135.9932761,142.7079188,149.6727545,1
1062,153.7314681,108.9750627,82.84718315,119.4062191,107.4130617,152.5271041,11.0325401,119.8755417,153.7314681,127.1214172,142.5546263,149.7151981,0
1038,164.0062566,119.8762742,106.3122671,131.5301933,113.7636555,151.2151845,7.047803163,91.15599297,164.0062566,138.4693146,143.4544815,142.323304,0
1077,177.6061906,129.6690162,107.9338032,141.5396874,109.0557386,153.7645572,9.379558688,101.6677904,177.6061906,148.7056773,143.6882853,147.1446522,0
11,134.227624,94.99259498,76.13221721,104.5773771,111.9511698,149.2016527,9.412212921,114.666774,134.227624,111.5159906,141.6229878,145.2545611,1
881,148.1227581,105.8717569,90.04144176,116.7122584,112.9416681,150.4553369,8.106825701,102.2580533,148.1227581,123.9029253,142.7833885,143.6683789,0
907,160.2060028,114.800839,96.42214343,126.3060827,111.1372853,152.2311227,8.542399121,105.1130643,160.2060028,133.3224131,143.5810028,145.3936276,0
578,147.2373003,95.7681115,79.65655792,109.3435952,111.2621637,155.0810742,6.767907285,117.6696789,147.2373003,116.7726043,147.0851075,145.8765508,0
1047,142.4168211,97.84856908,78.36998147,108.9637636,110.7348157,151.9119827,9.119415277,116.5984147,142.4168211,116.3526868,143.6648137,146.4420424,0
847,140.9481646,104.2084538,88.44983315,113.3895439,113.9021135,147.6896552,8.873192436,95.71012236,140.9481646,120.7555061,140.5181313,142.6204672,0
587,159.6166525,108.6903445,94.48809017,122.3024245,112.3020523,154.6613675,6.539451297,105.9866546,159.6166525,129.3491068,146.5029775,144.2299022,0
1059,159.3759982,119.5929459,91.83451642,128.3473824,107.425244,150.1362023,12.23480479,111.81311,159.3759982,135.8087844,139.9103815,149.3507098,0
660,160.9995384,106.1073854,84.96406198,120.1166172,108.1872733,157.1934388,8.143158589,123.498846,160.9995384,127.1854599,147.5452357,148.9049456,0
818,182.9916258,140.0876697,118.6613341,150.4880739,110.0480508,151.217095,10.03696217,90.07669651,182.9916258,157.57378,141.3373953,145.7758013,0
811,173.2322407,125.1569049,106.2066631,137.3717356,110.425309,153.6152069,8.465018807,101.2557227,173.2322407,144.4951639,144.3022569,145.8809242,0
1036,169.1536901,125.5338305,110.7251892,136.8904485,113.2205834,151.0529663,7.549183024,89.13959864,169.1536901,143.8324378,142.9010856,142.7303432,0
101,124.6351636,83.47970791,69.5250667,94.2083977,114.0755512,149.7538267,7.265412161,115.3218649,124.6351636,100.8869541,143.4513411,143.2196321,1
178,134.0027105,94.94488616,72.10426455,104.0408385,109.984279,149.4289845,10.94940369,120.8052042,134.0027105,111.3046621,141.0041561,147.4269967,1
1020,168.5478345,120.5559163,103.752504,132.9937142,111.4996892,153.4016025,7.524625268,98.60178214,168.5478345,140.0989846,144.58327,144.671548,0
195,139.6325031,95.76316864,79.56880359,107.0293998,112.4920376,151.2886893,8.104532462,110.2086566,139.6325031,114.2813393,143.8215598,144.5957534,1
949,141.5330739,103.582224,83.83975015,112.6968052,111.7296744,148.6401802,10.26407946,106.0397297,141.5330739,120.1938358,140.563588,145.1792955,0
603,175.7221091,127.4476792,94.12316775,138.0863192,103.1968648,154.867671,12.09222313,120.2243485,175.7221091,146.2090798,142.6791531,153.533184,0
1078,170.6438026,122.5170477,100.1414182,134.3718857,108.7030352,153.9084994,9.594821055,108.5042118,170.6438026,141.4632527,143.9460712,147.7934216,0
699,186.5553164,133.3085352,100.1580245,145.4685164,102.446562,157.3513482,11.37103276,119.6124917,186.5553164,153.281376,144.5795406,154.0499354,0
170,154.5564042,116.5787309,94.81022327,125.4477086,110.726792,148.7920094,10.6092832,101.3296122,154.5564042,132.4829612,139.9864865,145.787309,1
596,169.7756413,120.2031903,89.02328088,131.4881656,104.0564777,155.3489976,11.53985773,123.8707911,169.7756413,139.2671265,143.6622979,152.8494934,0
86,175.6664865,127.2188746,105.7473485,139.2685942,109.0978856,154.0035804,8.982030669,102.7669391,175.6664865,146.4814565,144.0873472,147.1405796,1
813,179.7557707,137.9475676,121.0954952,148.5410772,112.5196699,150.3055969,8.534375776,85.25490196,179.7557707,155.2150658,141.6216183,143.2696699,0
665,186.149192,136.3420074,111.8772096,148.4730294,107.3720507,154.8823686,9.909604734,102.8353312,186.149192,155.7187619,143.9490175,148.7154237,0
174,191.3745978,132.7849432,108.9868092,147.6168943,106.2358261,159.2494459,8.71616501,110.9042325,191.3745978,154.8728105,147.73386,150.0270251,0
715,165.6953921,118.4631437,92.78726586,129.6721743,107.2076063,153.734207,10.56513069,113.6025924,165.6953921,137.3762553,143.2680721,149.5013176,0
1046,178.3980965,132.2320075,103.2054521,142.7470184,105.7018389,153.4788203,11.45702368,109.2461665,178.3980965,150.2419952,142.047647,150.6481993,0
1041,152.2124434,111.3067533,96.82378421,121.8909234,113.8474109,149.6682418,7.81088797,99.03711361,152.2124434,128.4517622,142.3841307,142.7190392,0
615,140.4830871,94.55533907,73.43767928,105.9128646,109.6965416,152.723927,9.498674027,123.8612329,140.4830871,113.4520214,144.1788169,147.7980733,0
720,173.4356267,124.3876264,104.0664311,136.7514986,109.5695178,154.2079717,8.805448689,104.7297575,173.4356267,143.7009484,144.4477946,146.7141004,0
26,152.7136929,114.4865145,91.99273859,123.3537344,110.3215768,148.966805,10.85995851,104.8993776,152.7136929,130.7738589,140.1348548,146.4585062,1
119,116.2071952,74.34093937,55.39690207,84.71768821,111.4731845,150.517988,9.207361759,135.9933378,116.2071952,91.23700866,143.550966,146.6505663,1
828,166.5747058,117.8469443,87.57147978,128.9897246,104.655296,154.8593106,11.35330665,122.4157954,166.5747058,136.9465918,143.4988948,152.2932672,0
950,144.650684,108.9609121,87.28703583,117.1665147,111.1147883,147.676873,11.27882736,103.335114,144.650684,124.7941368,139.2062541,145.6732248,0
1014,177.8616293,133.5394668,111.9181157,144.3325956,109.706713,151.9514174,9.496680367,94.66603436,177.8616293,151.544736,142.103699,146.2529244,0
41,140.995625,94.437625,66.19975,105.153375,106.022,153.605625,11.082625,135.24025,140.995625,113.086625,143.673875,151.732375,1
728,166.4836918,120.9282499,96.30368833,131.7457038,108.0077157,152.8083937,10.49485621,112.3878595,166.4836918,138.8555939,142.7651683,148.6791267,0
1110,168.7657351,118.3300845,87.8511038,129.9457492,104.2673791,155.7327384,11.15723344,123.4767496,168.7657351,137.9651245,144.1249413,152.6652184,0
862,189.446851,138.8427855,119.1116246,151.7279101,109.6066505,154.9537835,8.335108883,95.8690271,189.446851,158.3655804,144.6997493,146.1969685,0
770,160.9066087,103.5049126,87.56158858,118.8651877,110.3400041,158.0212018,5.892388044,116.1832144,160.9066087,126.1656324,149.2596959,146.5323715,0
157,126.4821442,80.36334971,57.40727433,91.56229376,108.7433453,152.950429,9.982180832,140.6415634,126.4821442,98.82811469,144.6866613,149.4646916,1
1103,160.7728429,112.2928768,86.51271995,123.8723765,106.9478482,154.3624126,10.22726309,119.3941064,160.7728429,131.7732669,144.0703837,150.0431418,0
671,135.0945686,85.49718079,67.68431946,98.30997074,110.7238598,154.2942688,7.923131825,129.2917708,135.0945686,105.4871886,146.5117408,146.9877239,0
581,133.4580838,85.57085828,61.32834331,97.1413839,107.8010645,153.9424484,9.562874251,138.4328011,133.4580838,104.5738523,145.1660013,150.1716567,0
626,149.6112637,112.6488095,96.5540293,121.8571429,113.7271062,147.8337912,8.827838828,91.90247253,149.6112637,129.2385531,140.3443223,142.6584249,0
590,158.1219443,103.6871328,71.63653591,116.3244268,102.7918325,157.8485882,11.01828691,141.0191397,158.1219443,124.7152738,146.4050597,154.9601099,0
1102,153.5994697,109.6272834,86.4152033,120.1588097,108.9779022,151.8915144,10.10023571,113.248792,153.5994697,127.7763701,142.5391279,147.9092516,0
63,165.4262884,118.9789723,93.14512922,129.947622,107.2313045,153.3661875,10.70928276,112.3603762,165.4262884,137.8242086,142.9425753,149.4476984,1
834,155.4568302,104.4108319,88.82852638,117.9078179,111.5800798,154.825466,6.931651674,111.0909765,155.4568302,125.1297413,146.6053046,145.2087545,0
162,140.1924599,90.23597859,62.76867582,102.0553875,105.8505934,155.2471492,10.609495,141.9173842,140.1924599,110.1619735,145.5024436,152.2715848,1
767,149.2937006,94.8337722,70.18141922,108.3265816,106.4859226,157.2693944,9.178380933,135.4258322,149.2937006,116.3519006,147.5115117,151.2983593,0
1086,116.4605528,72.3781407,54.93341709,83.57713568,111.8557789,151.4937186,8.440452261,136.9226131,116.4605528,90.25879397,144.8241206,146.3771357,0
920,165.0834715,121.5656524,101.7413569,132.3207435,110.7366209,151.4239285,9.378581577,100.9354724,165.0834715,139.5412621,142.4289013,145.7131186,0
898,181.7023823,132.9466794,112.8244747,145.2435105,109.7437914,154.0586021,8.634340937,97.48190808,181.7023823,152.2395775,144.0796157,146.2478368,0
974,137.2460094,96.63364632,82.20970266,107.1378717,113.9358372,149.513928,7.431298905,102.9311424,137.2460094,114.2921753,142.6197183,142.8195618,0
580,177.6210135,117.5645783,91.66649276,132.5850157,104.941909,160.1599828,9.014494397,124.663113,177.6210135,140.5274237,148.6949145,152.0253822,0
1100,183.0865366,126.2753138,100.9871214,140.3913529,105.7747552,158.4861029,8.981799067,115.276825,183.0865366,148.0159012,147.0599908,150.6750772,0
910,146.0140566,103.5709936,86.79818329,114.3668426,112.4388511,150.6112352,8.397239419,108.0053283,146.0140566,121.2312494,142.9648838,144.392926,0
143,139.4652158,91.04352679,81.76581101,104.468378,115.1912202,152.9800967,4.630766369,108.156064,139.4652158,111.1774554,146.7927827,141.6581101,1
